EdgeRecombination,,,,
0.0,1409.191908145031,1644.31750448157,1418.68036799214,1488.0041057726498
,,,,
CycleCrossover,,,,
0.0,1431.4520577927656,1583.2681905925845,1440.0360352350717,1535.7962656591756
,,,,
PMXCrossover,,,,
0.0,1427.016813679885,1661.1584496477785,1431.0013217022472,1528.3947137358005
,,,,
Random,,,,
0.0,1432.6189192244583,1654.2416714001251,1393.2244713913024,1467.7915176951497
,,,,
OrderCrossover,,,,
0.0,1424.5508920040197,1647.659738823594,1425.8135026345558,1501.623571935846
,,,,
EdgeRecombination,,,,
0.05,1933.3190782099307,1339.941568441924,1180.6484747534018,1487.9747539899085
,,,,
CycleCrossover,,,,
0.05,1802.8133364322312,1534.4673858127821,1409.9432648475454,1536.9694775619296
,,,,
PMXCrossover,,,,
0.05,1895.0104711370764,1412.184974683523,1335.9615421108178,1582.2306347928097
,,,,
Random,,,,
0.05,1831.589324454372,1478.0321423802966,1355.4427369939835,1521.7544900810055
,,,,
OrderCrossover,,,,
0.05,1442.9899321372704,1629.1396299890835,1428.9163165972232,1549.438189911735
,,,,
EdgeRecombination,,,,
0.1,2050.0696510590683,1066.346020452713,985.2984560609442,1210.5284399428685
,,,,
CycleCrossover,,,,
0.1,1804.070010183789,1486.7907698243923,1430.1499914849705,1501.7663842594984
,,,,
PMXCrossover,,,,
0.1,1922.9842953673074,1323.1801674521423,1261.0821344044473,1304.5729487197236
,,,,
Random,,,,
0.1,1807.6400073583313,1480.3893562519247,1322.8635993263383,1576.1717274743098
,,,,
OrderCrossover,,,,
0.1,1419.897158972262,1639.7195255976967,1431.682191752385,1471.816038586729
,,,,
EdgeRecombination,,,,
0.15000000000000002,1910.5397651650433,989.0326105253331,938.3123481172643,1211.7261999663192
,,,,
CycleCrossover,,,,
0.15000000000000002,1777.4536224252138,1450.8013809078175,1412.6889844258963,1554.2836552240522
,,,,
PMXCrossover,,,,
0.15000000000000002,1955.312955106224,1233.5131304755892,1228.9811085477165,1675.2918969027646
,,,,
Random,,,,
0.15000000000000002,1708.5253347553535,1310.163586340435,1223.4367506276437,1350.4809664388874
,,,,
OrderCrossover,,,,
0.15000000000000002,1415.3727278418096,1651.1930325529343,1425.1984274267159,1503.7649334797193
,,,,
EdgeRecombination,,,,
0.2,1779.418686223186,908.7382578863926,845.0881965094497,1043.0922417174709
,,,,
CycleCrossover,,,,
0.2,1789.4082478566477,1463.9360497293387,1439.3702308076463,1490.7995632348786
,,,,
PMXCrossover,,,,
0.2,1980.458232721578,1179.4902882009424,1173.9696064481177,1493.5864187819006
,,,,
Random,,,,
0.2,1808.1688746062403,1337.346172496709,1128.452110850878,1471.0347455696278
,,,,
OrderCrossover,,,,
0.2,1434.8826241868478,1630.1299908349936,1416.152958679231,1542.1233710626261
,,,,
EdgeRecombination,,,,
0.25,1759.2695131898,833.2947808035049,785.7019368131348,1286.683812999063
,,,,
CycleCrossover,,,,
0.25,1801.8821263521095,1431.2504274233702,1431.2934535527597,1649.1365515997609
,,,,
PMXCrossover,,,,
0.25,1976.9803101191787,1151.2217260506816,1126.075301536337,1557.0315942722561
,,,,
Random,,,,
0.25,1708.5397313801216,1193.5301220194228,1072.1262793240514,1331.1731423829433
,,,,
OrderCrossover,,,,
0.25,1424.9221549184667,1662.1375082362497,1432.0343418739649,1516.0389975745436
,,,,
EdgeRecombination,,,,
0.3,1763.5379028478933,792.5359546389543,772.9488286312555,954.8427550059926
,,,,
CycleCrossover,,,,
0.3,1805.4606201674098,1437.1063199520127,1415.7601053404921,1571.2025178553133
,,,,
PMXCrossover,,,,
0.3,1955.2222732771897,1178.6409970236707,1115.1201086031765,1275.3493449766881
,,,,
Random,,,,
0.3,1818.2323766721336,1333.2476755516377,1119.54224850511,1317.0434431374936
,,,,
OrderCrossover,,,,
0.3,1426.9131042179706,1619.9311990708975,1420.0885981679392,1450.1229388518846
,,,,
EdgeRecombination,,,,
0.35,1754.6125604979957,735.3126316020514,716.3385483066768,1314.7120894283812
,,,,
CycleCrossover,,,,
0.35,1789.034419832888,1459.4483428330432,1411.8354684776282,1522.144950699661
,,,,
PMXCrossover,,,,
0.35,1981.494422706292,1110.9112797136966,1088.305037766132,1165.6533734659006
,,,,
Random,,,,
0.35,1657.628769206101,1376.8358008949588,1313.4880362920255,1574.2389869747872
,,,,
OrderCrossover,,,,
0.35,1432.1225256080595,1640.8185912303009,1437.0857871628382,1539.9801604774354
,,,,
EdgeRecombination,,,,
0.39999999999999997,1701.7810589251137,739.2715633738242,719.076715820037,1018.0262998523618
,,,,
CycleCrossover,,,,
0.39999999999999997,1761.308668398541,1456.777303726916,1438.7983028451463,1444.2829435549781
,,,,
PMXCrossover,,,,
0.39999999999999997,1973.4420822295076,1100.3541341704733,1116.1116078408513,1438.6251618210483
,,,,
Random,,,,
0.39999999999999997,1672.583303492041,1048.0588502219102,1103.2320260381896,1405.1215483552294
,,,,
OrderCrossover,,,,
0.39999999999999997,1434.5593999782166,1650.375746620127,1427.0382015656664,1539.2862434443236
,,,,
EdgeRecombination,,,,
0.44999999999999996,1696.141896454016,696.9448706257386,671.6098919466818,898.9000569617489
,,,,
CycleCrossover,,,,
0.44999999999999996,1819.4167545453554,1453.6029893454704,1409.3923101364094,1491.8707242683508
,,,,
PMXCrossover,,,,
0.44999999999999996,1936.499666030389,1122.7134211874272,1101.4719790277518,1330.3538361162398
,,,,
Random,,,,
0.44999999999999996,1745.5366584061114,1205.650756858453,1144.7322546518026,1435.2914693612388
,,,,
OrderCrossover,,,,
